Deal date,Status,Product,Purchase value,Discount,Purchase price,New business,Gross revenue,Claim count,Reinvestment,Setup fee,Other fee,Adjustments,Release amount,Paid by insurance,Denied by insurance,Received insurance response,Pending insurance response,Expected total,Provisions,Expected till date,Collected till date,Collected till date by owner,Expected IRR,Actual IRR
26-May-23,Completed,claim,373950,0.05,355252.5,0,18697.5,25,0,0,125,0,355127.5,373950,0,373950,0,370086.82,3863.18,370086.82,373950,373950,0.22,0.42
26-May-23,Executed,claim,1365352.97,0.06,1280018.41,0,85334.56,1785,1279893,0,125,0,0.41,1155431.21,209921.76,1365352.97,0,1349847.66,15505.31,1349847.66,1003038.73,1365352.97,0.25,-0.28
26-May-23,Completed,claim,46047.47,0.07,42966.36,7198.57,3081.11,1134,9155,0,125,0,33686.36,43965.93,2081.54,46047.47,0,45574.09,473.38,45574.09,46047.47,46047.47,0.25,0.41
26-May-23,Completed,claim,68285.56,0.07,63828.46,25613.32,4457.1,2304,40980,0,0,0,22848.46,65335.16,2950.4,68285.56,0,67580.4,705.16,67580.4,68285.56,68285.56,0.24,0.56
26-May-23,Completed,claim,40528.02,0.07,37816.82,2838.33,2711.2,631,5398,0,125,0,32293.82,40486.2,41.82,40528.02,0,40112,416.02,40112,40528.02,40528.02,0.25,0.43
26-May-23,Completed,claim,46926.64,0.07,43594.49,17955.06,3332.15,1182,18695,0,0,0,24899.49,46753.44,173.2,46926.64,0,46442.63,484.01,46442.63,46926.64,46926.64,0.27,0.54
26-May-23,Completed,claim,57832.92,0.08,53321.04,32228.42,4511.88,941,0,0,125,0,53196.04,52373.5,5459.42,57832.92,0,57254.59,578.33,57254.59,57832.92,57832.92,0.23,0.29
29-May-23,Completed,claim,22321.62,0.07,20814.47,0,1507.15,36,0,0,125,0,20689.47,20994.05,1327.57,22321.62,0,22098.4,223.22,22098.4,22321.62,22321.62,0.32,0.96
29-May-23,Completed,claim,21912.54,0.07,20467.14,0,1445.4,143,3257,0,125,0,17085.14,21426.8,485.74,21912.54,0,21663,249.54,21663,21912.54,21912.54,0.24,0.39
29-May-23,Completed,claim,91102.16,0.05,86547.05,0,4555.11,204,0,0,125,0,86422.05,89364.66,1737.5,91102.16,0,90119.13,983.03,90119.13,91102.16,91102.16,0.22,0.62
29-May-23,Completed,claim,15304.9,0.05,14539.65,0,765.25,15,0,0,0,0,14539.65,14236.3,1068.6,15304.9,0,15146.82,158.08,15146.82,15304.9,15304.9,0.2,0.24
29-May-23,Completed,claim,11322.3,0.05,10756.19,0,566.11,13,0,0,0,0,10756.19,11322.3,0,11322.3,0,11202.96,119.34,11202.96,11322.3,11322.3,0.25,0.33
29-May-23,Completed,claim,246525,0.05,234198.75,0,12326.25,4,0,0,125,0,234073.75,246525,0,246525,0,244059.75,2465.25,244059.75,246525,246525,0.26,0.33
29-May-23,Completed,claim,23641.62,0.06,22223.12,22223.12,1418.5,82,0,2000,0,0,20223.12,23117.59,524.03,23641.62,0,23405.2,236.42,23405.2,23641.62,23641.62,0.33,3.04
29-May-23,Completed,claim,151224.56,0.07,140763.41,0,10461.15,1561,77440,0,125,0,63198.41,121695.65,29528.91,151224.56,0,149393.46,1831.1,149393.46,151224.56,151224.56,0.21,0.18
29-May-23,Completed,claim,734979.34,0.06,690880.58,0,44098.76,1154,0,0,125,0,690755.58,720701.94,14277.4,734979.34,0,730039.59,4939.75,730039.59,734979.34,734979.34,0.27,0.86
30-May-23,Completed,claim,23445.28,0.07,21907.71,0,1537.57,36,0,0,125,0,21782.71,23442.2,3.08,23445.28,0,23210.83,234.45,23210.83,23445.28,23445.28,0.32,0.74
30-May-23,Completed,claim,77095.72,0.05,72977.02,0,4118.7,166,36500,0,125,4000,32352.02,62173.55,14922.17,77095.72,0,76281.1,814.62,76281.1,77095.72,77095.72,0.23,0.46
30-May-23,Completed,claim,48019.2,0.06,45378.14,0,2641.06,325,45378,0,0,0,0.14,48019.2,0,48019.2,0,47482.79,536.41,47482.79,48019.2,48019.2,0.17,0.25
30-May-23,Completed,claim,40062.5,0.05,38059.38,0,2003.12,317,10000,0,125,0,27934.38,39845.6,216.9,40062.5,0,39862.19,200.31,39862.19,40062.5,40062.5,0.26,0.71
30-May-23,Completed,claim,87016.55,0.06,81795.56,0,5220.99,739,0,0,125,0,81670.56,67749.89,19266.66,87016.55,0,86499.3,517.25,86499.3,87016.55,87016.55,0.26,0.55
31-May-23,Completed,claim,153508.65,0.06,143530.59,0,9978.06,233,52937,0,125,8715.68,81752.91,137764.23,15744.42,153508.65,0,151970.11,1538.54,151970.11,153508.65,153508.65,0.33,0.5
31-May-23,Completed,claim,16002.96,0.06,15046.04,0,956.92,26,2324,0,125,0,12597.04,14991,1011.96,16002.96,0,15842.93,160.03,15842.93,16002.96,16002.96,0.27,0.89
31-May-23,Completed,claim,48458.86,0.07,45066.74,0,3392.12,71,0,0,125,0,44941.74,45023.83,3435.03,48458.86,0,47900.48,558.38,47900.48,48458.86,48458.86,0.31,0.46
31-May-23,Completed,claim,50158.07,0.08,46241.96,40224.68,3916.11,1189,44146,0,125,0,1970.96,45125.78,5032.29,50158.07,0,49592.65,565.42,49592.65,50158.07,50158.07,0.22,0.62
31-May-23,Completed,claim,115280.16,0.08,106109.86,102861.41,9170.3,3190,14427,0,0,0,91682.86,107640.64,7639.52,115280.16,0,113951.58,1328.58,113951.58,115280.16,115280.16,0.22,0.69
31-May-23,Completed,claim,15329.96,0.08,14111.5,13616.63,1218.46,402,7874,0,0,0,6237.5,13849.08,1480.88,15329.96,0,15143.9,186.06,15143.9,15329.96,15329.96,0.24,0.7
31-May-23,Completed,claim,90969.23,0.08,84010.22,64155.51,6959.01,1842,35594,0,0,0,48416.22,84912.62,6056.61,90969.23,0,90011.98,957.25,90011.98,90969.23,90969.23,0.2,0.52
31-May-23,Executed,claim,519363.22,0.06,486903.02,0,32460.2,460,486778,0,125,0,0.02,479333.34,40029.88,519363.22,0,513085.96,6277.26,513085.96,390124.63,519363.22,0.24,-0.18
1-Jun-23,Executed,claim,52589.91,0.06,49303.04,0,3286.87,83,49303,0,0,0,0.04,40904.67,11685.24,52589.91,0,52010.87,579.04,52010.87,32283.23,52589.91,0.2,0
1-Jun-23,Completed,claim,7652.72,0.07,7147.04,0,505.68,16,0,0,125,0,7022.04,7075.5,577.22,7652.72,0,7576.19,76.53,7576.19,7652.72,7652.72,0.32,0.49
2-Jun-23,Completed,claim,16250.42,0.07,15183.25,0,1067.17,25,0,0,125,0,15058.25,16249.1,1.32,16250.42,0,16087.92,162.5,16087.92,16250.42,16250.42,0.33,0.8
5-Jun-23,Completed,claim,22531.56,0.07,20996.21,0,1535.35,37,1481,0,125,0,19390.21,21660.01,871.55,22531.56,0,22306.24,225.32,22306.24,22531.56,22531.56,0.32,0.59
6-Jun-23,Completed,claim,15017.02,0.07,13989.59,0,1027.43,23,0,0,125,0,13864.59,13779.58,1237.44,15017.02,0,14866.85,150.17,14866.85,15017.02,15017.02,0.32,0.86
6-Jun-23,Completed,claim,70206.54,0.07,65441.06,37582.02,4765.48,2060,38080,0,125,0,27236.06,69781.77,424.77,70206.54,0,69270.06,936.48,69270.06,70206.54,70206.54,0.18,0.43
6-Jun-23,Completed,claim,26856.2,0.07,25010.86,18541.76,1845.34,871,25011,0,0,0,-0.14,26653.52,202.68,26856.2,0,26526.59,329.61,26526.59,26856.2,26856.2,0.2,0.43
6-Jun-23,Completed,claim,147202.03,0.07,136930.65,130804,10271.38,2648,99317,0,0,0,37613.65,146926.36,275.67,147202.03,0,145435.7,1766.33,145435.7,147202.03,147202.03,0.2,0.52
6-Jun-23,Completed,claim,22848.57,0.07,21254.33,20288.59,1594.24,403,19480,0,0,0,1774.33,22848.46,0.11,22848.57,0,22601.26,247.31,22601.26,22848.57,22848.57,0.21,0.53
6-Jun-23,Completed,claim,14029.09,0.07,12989.17,7852.51,1039.92,312,8474,0,125,0,4390.17,12404.2,1624.89,14029.09,0,13885.12,143.97,13885.12,14029.09,14029.09,0.24,0.37
6-Jun-23,Completed,claim,23879.86,0.08,21993.83,20475.22,1886.03,646,18456,0,0,0,3537.83,22119.5,1760.36,23879.86,0,23639.38,240.48,23639.38,23879.86,23879.86,0.25,0.33
6-Jun-23,Completed,claim,2944.28,0.08,2715.25,2309.25,229.03,76,1855,0,0,0,860.25,2553.71,390.57,2944.28,0,2914.29,29.99,2914.29,2944.28,2944.28,0.24,0.35
6-Jun-23,Completed,claim,25227.59,0.07,23375.23,13037.68,1852.36,621,10531,0,0,0,12844.23,23067.02,2160.57,25227.59,0,24970.04,257.55,24970.04,25227.59,25227.59,0.22,0.3
7-Jun-23,Completed,claim,117950.8,0.06,110755.8,0,7195,95,69178,0,125,0,41452.8,112142.7,5808.1,117950.8,0,116594.26,1356.54,116594.26,117950.8,117950.8,0.26,0.52
7-Jun-23,Completed,claim,10231.94,0.07,9554.35,0,677.59,16,0,0,125,0,9429.35,9470.34,761.6,10231.94,0,10129.62,102.32,10129.62,10231.94,10231.94,0.31,0.52
8-Jun-23,Completed,claim,23470.04,0.07,21926.9,0,1543.14,39,0,0,125,0,21801.9,22465.9,1004.14,23470.04,0,23235.34,234.7,23235.34,23470.04,23470.04,0.31,0.88
8-Jun-23,Completed,claim,44168.27,0.08,40565.55,0,3602.72,394,4555,0,125,0,35885.55,40870.68,3297.59,44168.27,0,43646.31,521.96,43646.31,44168.27,44168.27,0.21,0.32
9-Jun-23,Executed,claim,481304.79,0.06,451223.24,0,30081.55,495,451098,0,125,0,0.24,382154.42,99150.37,481304.79,0,475861.97,5442.82,475861.97,245041.34,481304.79,0.26,0
9-Jun-23,Completed,claim,11752.56,0.07,10979.91,0,772.65,21,0,0,125,0,10854.91,11751.9,0.66,11752.56,0,11635.03,117.53,11635.03,11752.56,11752.56,0.31,0.95
12-Jun-23,Completed,claim,233740.65,0.05,222053.62,0,11687.03,392,0,0,125,0,221928.62,230005.63,3735.02,233740.65,0,231300.66,2439.99,231300.66,233740.65,233740.65,0.22,0.53
12-Jun-23,Completed,claim,5481,0.05,5206.95,0,274.05,10,0,0,0,0,5206.95,5481,0,5481,0,5425.81,55.19,5425.81,5481,5481,0.2,0.73
12-Jun-23,Completed,claim,77823.22,0.05,73932.06,0,3891.16,111,0,0,0,0,73932.06,74962.52,2860.7,77823.22,0,77021.72,801.5,77021.72,77823.22,77823.22,0.22,0.56
12-Jun-23,Completed,claim,3429,0.05,3257.55,0,171.45,3,0,0,0,0,3257.55,3429,0,3429,0,3393.87,35.13,3393.87,3429,3429,0.23,0.35
12-Jun-23,Completed,claim,4180,0.05,3971,0,209,10,0,0,0,0,3971,3394.43,785.57,4180,0,4137.22,42.78,4137.22,4180,4180,0.22,0.22
12-Jun-23,Completed,claim,84853.88,0.08,78305.49,0,6548.39,1290,34768,0,125,0,43412.49,73885.09,10968.79,84853.88,0,83949.61,904.27,83949.61,84853.88,84853.88,0.24,0.29
12-Jun-23,Completed,claim,15302.98,0.07,14242.46,0,1060.52,22,0,0,125,0,14117.46,14852.1,450.88,15302.98,0,15146.13,156.85,15146.13,15302.98,15302.98,0.33,0.75
12-Jun-23,Completed,claim,18572.94,0.07,17328.34,0,1244.6,26,0,0,125,0,17203.34,18015.9,557.04,18572.94,0,18381.39,191.55,18381.39,18572.94,18572.94,0.31,0.83
12-Jun-23,Completed,claim,32426.48,0.06,30481.44,0,1945.04,195,673,0,125,0,29683.44,31512.23,914.25,32426.48,0,32087.13,339.35,32087.13,32426.48,32426.48,0.24,0.35
13-Jun-23,Completed,claim,18290.92,0.07,17053.1,0,1237.82,28,4107,0,125,0,12821.1,18160.4,130.52,18290.92,0,18104.57,186.35,18104.57,18290.92,18290.92,0.31,0.62
13-Jun-23,Completed,claim,20386.21,0.06,19153.23,0,1232.98,28,0,0,125,0,19028.23,19916.25,469.96,20386.21,0,20181.73,204.48,20181.73,20386.21,20386.21,0.24,0.58
14-Jun-23,Completed,claim,6379.15,0.06,5969.21,0,409.94,11,682,0,125,0,5162.21,5692.6,686.55,6379.15,0,6309.63,69.52,6309.63,6379.15,6379.15,0.31,1.12
14-Jun-23,Completed,claim,45925.56,0.05,43629.28,0,2296.28,348,10000,0,125,0,33504.28,45925.56,0,45925.56,0,45466.3,459.26,45466.3,45925.56,45925.56,0.23,0.85
14-Jun-23,Completed,claim,104817.8,0.06,98400.62,0,6417.18,226,50000,0,125,0,48275.62,72950.47,31867.33,104817.8,0,103761.66,1056.14,103761.66,104817.8,104817.8,0.28,0.63
14-Jun-23,Completed,claim,72113.75,0.06,67967.21,0,4146.54,126,0,0,125,0,67842.21,71473.75,640,72113.75,0,71263.36,850.39,71263.36,72113.75,72113.75,0.22,0.59
14-Jun-23,Completed,claim,16957.05,0.06,16024.41,0,932.64,135,2022,0,0,0,14002.41,16866.56,90.49,16957.05,0,16740.89,216.16,16740.89,16957.05,16957.05,0.17,0.26
14-Jun-23,Completed,claim,70123.3,0.06,65845.78,0,4277.52,47,0,0,125,0,65720.78,68835.44,1287.86,70123.3,0,69318.74,804.56,69318.74,70123.3,70123.3,0.26,0.34
15-Jun-23,Completed,claim,17481.48,0.07,16310.31,0,1171.17,30,0,0,125,0,16185.31,16018.61,1462.87,17481.48,0,17302.88,178.6,17302.88,17481.48,17481.48,0.32,0.67
15-Jun-23,Completed,claim,540750,0.05,513712.5,0,27037.5,59,58995,0,125,0,454592.5,540750,0,540750,0,535163.47,5586.53,535163.47,540750,540750,0.22,0.46
15-Jun-23,Completed,claim,42904.92,0.05,40595.54,0,2309.38,153,0,0,125,0,40470.54,34751.3,8153.62,42904.92,0,42467.18,437.74,42467.18,42904.92,42904.92,0.23,0.55
16-Jun-23,Completed,claim,77097.53,0.07,72086.19,0,5011.34,157,8733,0,125,0,63228.19,61861.53,15236,77097.53,0,76326.55,770.98,76326.55,77097.53,77097.53,0.34,0.43
16-Jun-23,Completed,claim,50454.47,0.06,47427.2,47427.21,3027.27,272,0,2000,125,0,45302.2,47965.99,2555.48,50521.47,-67,49936.03,518.44,49936.03,50454.47,50454.47,0.24,0.41
16-Jun-23,Completed,claim,65463.54,0.08,60226.46,0,5237.08,579,0,0,125,0,60101.46,60524.18,4939.36,65463.54,0,64684.1,779.44,64684.1,65463.54,65463.54,0.21,0.36
16-Jun-23,Completed,claim,93115.78,0.07,86715.32,0,6400.46,1134,5186,0,125,0,81404.32,69311.68,23804.1,93115.78,0,92476.45,639.33,92476.45,93115.78,93115.78,0.22,0.25
16-Jun-23,Executed,claim,771684.75,0.06,723454.45,0,48230.3,581,723329,0,125,0,0.45,685427.72,86257.03,771684.75,0,762405.26,9279.49,762405.26,174246.09,771684.75,0.22,0
19-Jun-23,Completed,claim,18645.09,0.07,17401.38,0,1243.71,29,0,0,125,0,17276.38,18589.86,55.23,18645.09,0,18440.08,205.01,18440.08,18645.09,18645.09,0.31,0.85
19-Jun-23,Completed,claim,18180.06,0.06,17104.8,0,1075.26,133,0,0,125,0,16979.8,17927.48,252.58,18180.06,0,17951.11,228.95,17951.11,18180.06,18180.06,0.22,0.31
19-Jun-23,Completed,claim,35325.53,0.07,32967.11,3269.88,2358.42,682,0,0,125,0,32842.11,31405.13,3920.4,35325.53,0,34922.1,403.43,34922.1,35325.53,35325.53,0.23,0.28
19-Jun-23,Completed,claim,48251.88,0.06,45186.39,13380.05,3065.49,1452,0,0,0,0,45186.39,43950.17,4301.71,48251.88,0,47741.85,510.03,47741.85,48251.88,48251.88,0.23,0.41
19-Jun-23,Completed,claim,34380.34,0.07,32130.33,3542.6,2250.01,465,0,0,125,0,32005.33,34194.68,185.66,34380.34,0,33977.3,403.04,33977.3,34380.34,34380.34,0.22,0.36
19-Jun-23,Completed,claim,62312.2,0.06,58487.55,7850.46,3824.65,1208,0,0,0,0,58487.55,62014.51,297.69,62312.2,0,61661.69,650.51,61661.69,62312.2,62312.2,0.22,0.4
19-Jun-23,Completed,claim,146136,0.06,137733.18,0,8402.82,62,4267,0,125,0,133341.18,125080.4,21055.6,146136,0,144453.32,1682.68,144453.32,146136,146136,0.24,0.34
20-Jun-23,Completed,claim,28312.74,0.07,26301.28,0,2011.46,43,0,0,125,0,26176.28,25396.96,2915.78,28312.74,0,28009.85,302.89,28009.85,28312.74,28312.74,0.33,0.64
20-Jun-23,Completed,claim,92345.74,0.06,86805,0,5540.74,783,0,0,125,0,86680,81258.54,11087.2,92345.74,0,91377.13,968.61,91377.13,92345.74,92345.74,0.26,0.8
20-Jun-23,Completed,claim,94264.56,0.07,87998.37,87998.37,6266.19,375,0,6500,125,0,81373.37,72083.48,22181.08,94264.56,0,93195.15,1069.41,93195.15,94264.56,94264.56,0.18,0.27
21-Jun-23,Completed,claim,10407.3,0.07,9697.89,0,709.41,18,0,0,125,0,9572.89,10402.6,4.7,10407.3,0,10287.6,119.7,10287.6,10407.3,10407.3,0.32,0.95
22-Jun-23,Completed,claim,113076.03,0.08,104404.63,69317.08,8671.4,1170,0,0,125,0,104279.63,77787.97,35288.06,113076.03,0,110889.04,2186.99,110889.04,113076.03,113076.03,0.21,0.5
22-Jun-23,Completed,claim,12687.8,0.07,11848.99,0,838.81,18,0,0,125,0,11723.99,12685.5,2.3,12687.8,0,12554.35,133.45,12554.35,12687.8,12687.8,0.32,0.62
22-Jun-23,Completed,claim,94411.19,0.06,89162.1,0,5249.09,215,38232,0,125,4000,46805.1,59701.22,34709.97,94411.19,0,93400.97,1010.22,93400.97,94411.19,94411.19,0.25,0.48
23-Jun-23,Completed,claim,20413.38,0.08,18733.05,0,1680.33,32,0,0,125,0,18608.05,20406.81,6.57,20413.38,0,20168.45,244.93,20168.45,20413.38,20413.38,0.3,0.64
23-Jun-23,Completed,claim,72485.7,0.06,68317.26,0,4168.44,58,0,0,125,44787.75,23404.51,62296.1,10189.6,72485.7,0,71650.97,834.73,71650.97,72485.7,72485.7,0.24,0.31
24-Jun-23,Completed,claim,282750,0.05,268612.5,0,14137.5,24,0,0,125,0,268487.5,282750,0,282750,0,279829.25,2920.75,279829.25,282750,282750,0.22,0.39
26-Jun-23,Completed,claim,71418.49,0.08,65853.76,0,5564.73,1135,2042,0,125,0,63686.76,63191.74,8226.75,71418.49,0,70652.53,765.96,70652.53,71418.49,71418.49,0.24,0.32
26-Jun-23,Completed,claim,34024.79,0.07,31797.95,0,2226.84,54,1348,0,125,0,30324.95,32578.58,1446.21,34024.79,0,33684.54,340.25,33684.54,34024.79,34024.79,0.31,0.75
26-Jun-23,Completed,claim,65559.54,0.06,61441.16,7316.73,4118.38,1350,15914,0,125,0,45402.16,54372.39,11187.15,65559.54,0,64875.76,683.78,64875.76,65559.54,65559.54,0.21,0.32
26-Jun-23,Completed,claim,101628.31,0.06,95170.8,16149.39,6457.51,2380,31745,0,0,0,63425.8,90102.59,11525.72,101628.31,0,100564.07,1064.24,100564.07,101628.31,101628.31,0.21,0.36
26-Jun-23,Completed,claim,22777.29,0.06,21352.91,2567.41,1424.38,501,3987,0,0,0,17365.91,19773.6,3003.69,22777.29,0,22512.37,264.92,22512.37,22777.29,22777.29,0.18,0.27
26-Jun-23,Completed,claim,33746.01,0.07,31415.45,10452.58,2330.56,870,10680,0,0,0,20735.45,30961.11,2784.9,33746.01,0,33387.32,358.69,33387.32,33746.01,33746.01,0.21,0.31
26-Jun-23,Completed,claim,33768.99,0.07,31551.73,8732.81,2217.26,1069,4710,0,125,0,26716.73,33613.46,155.53,33768.99,0,33387.05,381.94,33387.05,33768.99,33768.99,0.21,0.36
26-Jun-23,Completed,claim,32517.52,0.06,30481.15,5673.06,2036.37,890,10452,0,0,0,20029.15,32343.07,174.45,32517.52,0,32146.1,371.42,32146.1,32517.52,32517.52,0.21,0.39
26-Jun-23,Completed,claim,111857.08,0.06,104814.21,29088.63,7042.87,2001,23002,0,0,0,81812.21,111345.28,511.8,111857.08,0,110635.3,1221.78,110635.3,111857.08,111857.08,0.2,0.43
26-Jun-23,Completed,claim,49642.27,0.06,46575.91,7864.63,3066.36,668,8433,0,0,0,38142.91,49637.55,4.72,49642.27,0,49120.56,521.71,49120.56,49642.27,49642.27,0.18,0.35
26-Jun-23,Completed,claim,87472.96,0.06,82435.48,0,5037.48,50,0,0,125,13650,68660.48,77299.56,10173.4,87472.96,0,86457.08,1015.88,86457.08,87472.96,87472.96,0.24,0.32
26-Jun-23,Completed,claim,187369.5,0.05,178001.02,0,9368.48,367,0,0,125,0,177876.02,182556.88,4812.62,187369.5,0,185427.81,1941.69,185427.81,187369.5,187369.5,0.22,0.57
26-Jun-23,Completed,claim,30176.9,0.05,28668.06,0,1508.84,41,0,0,0,0,28668.06,29469.5,707.4,30176.9,0,29862.69,314.21,29862.69,30176.9,30176.9,0.22,0.45
26-Jun-23,Completed,claim,3480.7,0.05,3306.66,0,174.04,7,0,0,0,0,3306.66,3480.7,0,3480.7,0,3444.65,36.05,3444.65,3480.7,3480.7,0.22,0.46
26-Jun-23,Completed,claim,8536.6,0.05,8109.77,0,426.83,16,0,0,0,0,8109.77,8536.6,0,8536.6,0,8449.56,87.04,8449.56,8536.6,8536.6,0.14,0.38
26-Jun-23,Completed,claim,63514.33,0.07,59370.17,59370.16,4144.16,626,4281,0,125,0,54964.17,54489.9,9024.43,63514.33,0,62773.67,740.66,62773.67,63514.33,63514.33,0.18,0.29
27-Jun-23,Completed,claim,274608.04,0.06,258131.56,258131.56,16476.48,1532,0,6000,125,0,252006.56,227076.95,47531.09,274608.04,0,271464.26,3143.78,271464.26,274608.04,274608.04,0.2,0.3
30-Jun-23,Completed,claim,101766.85,0.07,95152,0,6614.85,156,54447,0,125,0,40580,98006.59,3760.26,101766.85,0,100687.03,1079.82,100687.03,101766.85,101766.85,0.35,0.44
30-Jun-23,Executed,claim,422530.76,0.06,396122.59,0,26408.17,553,395998,0,125,0,-0.41,350996.33,71534.43,422530.76,0,417509.6,5021.16,417509.6,76619.19,422530.76,0.22,0
3-Jul-23,Completed,claim,30922.44,0.05,29376.32,0,1546.12,77,0,0,125,0,29251.32,29814.24,1108.2,30922.44,0,30599.43,323.01,30599.43,30922.44,30922.44,0.2,0.56
3-Jul-23,Completed,claim,23503.34,0.05,22328.17,0,1175.17,48,0,0,0,0,22328.17,22910.84,592.5,23503.34,0,23265.04,238.3,23265.04,23503.34,23503.34,0.21,0.51
3-Jul-23,Completed,claim,38162.33,0.07,35597.5,0,2564.83,57,2220,0,125,0,33252.5,36021.52,2140.81,38162.33,0,37747.93,414.4,37747.93,38162.33,38162.33,0.31,0.73
3-Jul-23,Completed,claim,13689.33,0.05,12936.42,0,752.91,135,0,0,125,0,12811.42,13689.33,0,13689.33,0,13529.44,159.89,13529.44,13689.33,13689.33,0.17,0.26
3-Jul-23,Completed,claim,37792.92,0.05,35903.27,0,1889.65,323,12287,0,0,0,23616.27,37792.92,0,37792.92,0,37414.99,377.93,37414.99,37792.92,37792.92,0.23,1.3
4-Jul-23,Completed,claim,8888.8,0.07,8289.97,0,598.83,13,0,0,125,0,8164.97,8856.8,32,8888.8,0,8783.53,105.27,8783.53,8888.8,8888.8,0.31,0.97
5-Jul-23,Completed,claim,37261.93,0.06,35026.21,0,2235.72,423,0,0,125,0,34901.21,31692.69,5569.24,37261.93,0,36881.3,380.63,36881.3,37261.93,37261.93,0.26,0.76
5-Jul-23,Completed,claim,12294.52,0.07,11429.54,0,864.98,19,0,0,125,0,11304.54,12189.15,105.37,12294.52,0,12146.99,147.53,12146.99,12294.52,12294.52,0.31,0.5
5-Jul-23,Completed,claim,646321.24,0.05,612066.21,0,34255.03,1066,0,0,125,0,611941.21,626025.27,20295.97,646321.24,0,638456.69,7864.55,638456.69,646321.24,646321.24,0.2,0.74
5-Jul-23,Completed,claim,106528.7,0.06,100403.3,0,6125.4,70,0,0,125,0,100278.3,105294.2,1234.5,106528.7,0,105206.47,1322.23,105206.47,106528.7,106528.7,0.24,0.47
5-Jul-23,Completed,claim,100936.88,0.07,93871.3,0,7065.58,124,0,0,125,0,93746.3,97687.55,3249.33,100936.88,0,99907.02,1029.86,99907.02,100936.88,100936.88,0.31,0.74
6-Jul-23,Completed,claim,74823.02,0.05,71062.88,0,3760.14,168,20938,0,125,0,49999.88,41492.38,33330.64,74823.02,0,74052.61,770.41,74052.61,74823.02,74823.02,0.2,0.41
6-Jul-23,Completed,claim,10253.5,0.07,9543,0,710.5,15,0,0,125,0,9418,9645.2,608.3,10253.5,0,10150.97,102.53,10150.97,10253.5,10253.5,0.31,0.97
7-Jul-23,Completed,claim,9725.4,0.06,9097.58,0,627.82,17,0,0,125,0,8972.58,9051.6,673.8,9725.4,0,9628.15,97.25,9628.15,9725.4,9725.4,0.32,0.68
7-Jul-23,Executed,claim,122949.62,0.07,114214.85,0,8734.77,1413,0,0,125,0,114089.85,114745.76,8203.86,122949.62,0,122096.55,853.07,122096.55,122938.62,122938.62,0.18,0.34
10-Jul-23,Completed,claim,43029.05,0.06,40496.14,0,2532.91,288,0,0,125,0,40371.14,40284.62,2744.43,43029.05,0,42544.33,484.72,42544.33,43029.05,43029.05,0.22,0.43
10-Jul-23,Executed,claim,148060.22,0.05,141397.51,141397.51,6662.71,482,0,4000,125,0,137272.51,143385.23,4674.99,148060.22,0,147056.34,1003.88,147056.34,137489.75,137489.75,0.19,-0.32
10-Jul-23,Executed,claim,89998.22,0.05,85948.3,85948.3,4049.92,398,0,4000,0,0,81948.3,85731.24,4266.98,89998.22,0,89418.08,580.14,89418.08,84538.29,84538.29,0.2,-0.2
10-Jul-23,Executed,claim,237719.01,0.05,227021.65,227021.65,10697.36,1308,0,4000,0,0,223021.65,237664.19,54.82,237719.01,0,236123.38,1595.63,236123.38,215289.27,215289.32,0.19,-0.49
10-Jul-23,Executed,claim,90806.59,0.05,86720.29,86720.3,4086.3,580,0,4000,0,0,82720.29,90478.21,328.38,90806.59,0,90225.32,581.27,90225.32,86706.61,86706.64,0.2,-0.03
10-Jul-23,Completed,claim,108867.75,0.05,103424.36,0,5443.39,184,0,0,125,0,103299.36,107777.65,1090.1,108867.75,0,107723.47,1144.28,107723.47,108867.75,108867.75,0.21,0.55
10-Jul-23,Completed,claim,11039.95,0.05,10487.95,0,552,15,0,0,0,0,10487.95,11039.95,0,11039.95,0,10921.18,118.77,10921.18,11039.95,11039.95,0.18,0.38
10-Jul-23,Completed,claim,4057.3,0.05,3854.43,0,202.87,7,0,0,0,0,3854.43,3910.4,146.9,4057.3,0,4012.48,44.82,4012.48,4057.3,4057.3,0.19,0.8
10-Jul-23,Completed,claim,17759.57,0.07,16592.94,0,1166.63,353,772,0,125,0,15695.94,15042.72,2716.85,17759.57,0,17568.77,190.8,17568.77,17759.57,17759.57,0.23,0.31
10-Jul-23,Completed,claim,22737.97,0.06,21281.15,0,1456.82,628,0,0,0,0,21281.15,20296.38,2441.59,22737.97,0,22501.57,236.4,22501.57,22737.97,22737.97,0.23,0.43
10-Jul-23,Completed,claim,29042.38,0.07,27119.95,0,1922.43,413,0,0,125,0,26994.95,28994.19,48.19,29042.38,0,28727.38,315,28727.38,29042.38,29042.38,0.23,0.35
10-Jul-23,Completed,claim,40821.48,0.06,38219.28,0,2602.2,803,0,0,0,0,38219.28,40525.47,296.01,40821.48,0,40399.58,421.9,40399.58,40821.48,40821.48,0.23,0.43
10-Jul-23,Completed,claim,34613.81,0.07,32259.2,0,2354.61,55,0,0,125,0,32134.2,33023.25,1590.56,34613.81,0,34267.67,346.14,34267.67,34613.81,34613.81,0.32,0.78
10-Jul-23,Completed,claim,33865.63,0.05,32211.2,0,1654.43,90,15000,0,125,0,17086.2,20939.2,12926.43,33865.63,0,33516.16,349.47,33516.16,33865.63,33865.63,0.2,0.37
