ID,Reference,Deal date,Status,Product,Provider,Group,Purchase value,Discount,Purchase price,New business,Gross revenue,Claim count,Reinvestment,Setup fee,Other fee,Adjustments,Release amount,Paid by insurance,Denied by insurance,Received insurance response,Pending insurance response,Expected collection days,Expected total,Provisions,Expected till date,Collection days so far,Collected till date,Collected till date by owner,Expected IRR,Actual IRR,Actual IRR for owner,VAT on purchased assets,VAT on fees,Owner,Released from,FundStatus,AccountManager,SalesManager,Expected in 30 days,Expected in 60 days,Expected in 90 days,Expected in 120 days,Expected in 150 days,Expected in 180 days,Expected in 210 days,Expected in 240 days,Expected in 270 days,Expected in 300 days,Expected in 330 days,Expected in 360 days,Expected in 390 days,Actual in 30 days,Actual in 60 days,Actual in 90 days,Actual in 120 days,Actual in 150 days,Actual in 180 days,Actual in 210 days,Actual in 240 days,Actual in 270 days,Actual in 300 days,Actual in 330 days,Actual in 360 days,Actual in 390 days
669e6616a724ba4f6122fa8c,2407/002698/ZNEEM-ZAMAN/0010,22 Jul 2024,Completed,claim,ZNEEM-ZAMAN,ZNEEM PHARMACIES,4216.24,0.05,3992.78,0,223.46,2,0,0,0,0,3992.78,4216.24,0,4216.24,0,99,4183.27,32.97,4183.27,22,4216.24,4216.24,0.17,1.27,1.27,10.64,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,245.8,1515.21,3712.13,4015.95,4154.74,4159.62,4160.78,4165.2,4167.14,4167.93,4168.66,4183.28,4216.24,4216.24,4216.24,4216.24,4216.24,4216.24,4216.24,4216.24,4216.24,4216.24,4216.24,4216.24,4216.24
669e6942a724ba4f6122fb88,2407/002699/ALDOAA/0019,22 Jul 2024,Completed,claim,ALDOAA,MARHABA GROUP,2675.79,0.06,2521.93,0,153.86,6,0,0,125,0,2396.93,2675.79,0,2675.79,0,81,2662.41,13.38,2662.41,27,2675.79,2675.79,0.25,1.06,0.97,7.33,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,432.2,2382.67,2596.97,2641.02,2653.16,2653.22,2653.46,2654.18,2654.18,2654.18,2654.18,2662.4,2621.58,2621.58,2621.58,2675.79,2675.79,2675.79,2675.79,2675.79,2675.79,2675.79,2675.79,2675.79,2675.79
669e6942a724ba4f6122fb89,2407/002700/AHD/0031,22 Jul 2024,Completed,claim,AHD,MARHABA GROUP,9531.84,0.06,8943.34,0,588.5,7,0,0,0,0,8943.34,9531.84,0,9531.84,0,97,9484.34,47.5,9484.34,28,9531.84,9531.84,0.23,1.16,0.89,28.02,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,636.37,5832.49,8527.93,9227.95,9384.38,9386.23,9386.36,9386.75,9386.75,9386.75,9386.75,9484.36,9531.84,9531.84,9531.84,9531.84,9531.84,9531.84,9531.84,9531.84,9531.84,9531.84,9531.84,9531.84,9531.84
669e6942a724ba4f6122fb8a,2407/002701/JULFAR/0046,22 Jul 2024,Completed,claim,JULFAR,MARHABA GROUP,6372,0.06,5986.72,0,385.28,7,0,0,0,0,5986.72,6305.85,66.15,6372,0,92,6340.21,31.79,6340.21,32,6372,6372,0.24,0.96,0.86,18.35,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,607.05,4432.96,5846.31,6205.05,6286.86,6287.77,6288,6288.7,6288.7,6288.7,6288.7,6340.21,2709.79,6305.85,6305.85,6305.85,6305.85,6305.85,6305.85,6305.85,6305.85,6305.85,6305.85,6305.85,6372
669e6942a724ba4f6122fb8b,2407/002702/JABAL/0045,22 Jul 2024,Completed,claim,JABAL,MARHABA GROUP,7799.22,0.06,7331.61,0,467.61,12,0,0,0,0,7331.61,6421.76,1377.46,7799.22,0,91,7760.31,38.91,7760.31,117,7799.22,7799.22,0.24,0.21,0.2,22.27,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,795.87,5581.74,7204.99,7608.58,7700.89,7701.92,7702.13,7702.78,7702.78,7702.78,7702.78,7760.31,3245.7,4645.28,4687.96,4687.96,6421.76,6421.76,6421.76,6421.76,6421.76,6421.76,6421.76,6421.76,7799.22
669e6942a724ba4f6122fb8c,2407/002703/MARHABA/0055,22 Jul 2024,Completed,claim,MARHABA,MARHABA GROUP,18116.08,0.06,17075.03,0,1041.05,25,0,0,0,0,17075.03,18116.08,0,18116.08,0,79,18025.61,90.47,18025.61,28,18116.08,18116.08,0.26,0.93,0.78,49.57,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,5710.07,14793.09,17212.73,17797.96,17935.03,17936.44,17937.07,17938.99,17938.99,17938.99,17938.99,18025.6,12527.01,16508.59,16771.03,16771.03,18116.08,18116.08,18116.08,18116.08,18116.08,18116.08,18116.08,18116.08,18116.08
669fb2029ebc1c2294ea1cdf,2407/002704/PUBLICLIFE/0008,23 Jul 2024,Completed,claim,PUBLICLIFE,PUBLICLIFE,59510.91,0.07,55345.15,0,4165.76,2327,0,0,125,0,55220.15,59183.83,327.08,59510.91,0,173,59213.36,297.55,59213.36,138,59510.91,59510.91,0.15,0.2,0.2,198.37,5.95,SPV3,SPV3,Completed,Sami Herbawi,Said A S,0,652.86,8559.36,25800.3,46747.42,47917.55,47945.52,47945.52,47945.52,47945.52,47945.52,47945.52,59213.35,222.67,1654.34,19669.68,19669.68,19669.68,56861.15,56861.15,59459.78,59459.78,59459.78,59459.78,59459.78,59510.91
669fb3899ebc1c2294ea25f8,2407/002705/HIGHLIFE/0036,23 Jul 2024,Completed,claim,HIGHLIFE,HIGHLIFE,67176.3,0.08,62033.83,0,5142.47,1478,5274,0,125,0,56634.83,53454.9,13721.4,67176.3,0,169,66840.4,335.9,66840.4,128,67176.3,67176.3,0.17,0.24,0.24,244.88,5.95,SPV2,SPV2,Completed,Sami Herbawi,Said A S,0,2980.61,10128.92,26651.55,53727,54713.83,54850.51,54851.71,54851.72,54851.72,54851.72,54851.72,66840.39,5077,11412.8,21218.3,21455.8,21671.8,66899.3,66899.3,66899.3,66899.3,66899.3,66899.3,66899.3,66899.3
669fb5979ebc1c2294ea2bc0,2407/002706/ABRIS/0013,23 Jul 2024,Completed,claim,ABRIS,ABRIS,28902.94,0.07,26820.72,0,2082.22,469,0,0,125,0,26695.72,26412.49,2490.45,28902.94,0,135,28758.42,144.52,28758.42,80,28902.94,28902.94,0.19,0.39,0.34,99.15,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,1193.95,7407.36,13779.28,20460.16,23093.88,25434.52,28371.17,28695.98,28754.5,28758.45,28758.45,28758.45,2089.63,14744.8,19247.72,21097.19,21954.35,27931.55,28495,28530,28779.54,28808.34,28808.34,28808.34,28808.34
669fba069ebc1c2294ea2d97,2407/002707/SHEFAA/0020,23 Jul 2024,Completed,claim,SHEFAA,SHEFAA,29713.61,0.05,28287.36,0,1426.25,21,0,0,125,0,28162.36,28001.74,1711.87,29713.61,0,84,29565.04,148.57,29565.04,25,29713.61,29713.61,0.19,0.93,0.98,67.92,5.95,SPV3,SPV3,Completed,Sami Herbawi,Said A S,0,1022.46,23386.16,29565.04,29565.04,29565.04,29565.04,29565.04,29565.04,29565.04,29565.04,29565.04,29565.04,24474.68,29713.61,29713.61,29713.61,29713.61,29713.61,29713.61,29713.61,29713.61,29713.61,29713.61,29713.61,29713.61
669fbb1c9ebc1c2294ea2dae,2407/002708/DISC-DHCC/0044,23 Jul 2024,Completed,claim,DISC-DHCC,DISC GROUP,67137.45,0.05,63780.58,0,3356.87,217,4608,0,125,0,59047.58,63503.03,3634.42,67137.45,0,72,66801.76,335.69,66801.76,44,67137.45,67137.45,0.25,0.51,0.42,159.85,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,29508.71,57743.45,64445.57,66458.53,66669.2,66730.96,66730.96,66730.96,66730.96,66795.37,66795.37,66801.75,36948.2,59401.2,60001.2,60601.2,60601.2,61201.2,66237.45,66237.45,66237.45,66237.45,66237.45,66237.45,66237.45
669fbb1c9ebc1c2294ea2daf,2407/002709/DISC-DMCC/0043,23 Jul 2024,Completed,claim,DISC-DMCC,DISC GROUP,38407.75,0.05,36487.36,0,1920.39,125,0,0,0,0,36487.36,38282.75,125,38407.75,0,70,38215.71,192.04,38215.71,37,38407.75,38407.75,0.25,0.67,0.51,91.45,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,17941.75,33994.57,37331.01,38044.33,38133.4,38151.54,38151.54,38151.54,38151.54,38212.49,38212.49,38215.72,26397.25,35697.25,36597.25,37709.25,37709.25,37709.25,37709.25,37709.25,37709.25,37709.25,37709.25,37709.25,37709.25
669fbd3a9ebc1c2294ea2f07,2407/002710/TRANSFORM/0078,23 Jul 2024,Executed,claim,TRANSFORM,TRANSFORM,105143.67,0.05,99388.09,0,5755.58,187,9892,0,125,0,89371.09,76997.48,28146.19,105143.67,0,90,104682.04,461.63,104682.04,106,112960.05,112960.05,0.22,0.63,0.63,274.08,5.95,SPV2,SPV2,Completed,Sami Herbawi,Said A S,0,32830.98,73603.96,90841.89,101348.53,103592.38,104564.83,104660.52,104681.92,104681.92,104681.92,104681.92,104682.05,31865.68,81698.99,91489.88,91489.88,95109.68,96410.77,96410.77,96410.77,96410.77,96410.77,96410.77,96410.77,105143.67
669fbf0f9ebc1c2294ea2fc4,2407/002711/ALAFDAL/0075,23 Jul 2024,Executed,claim,ALAFDAL,ALAFDAL,33626.45,0.06,31556.79,0,2069.66,234,909,0,125,0,30522.79,29468.94,4157.49,33626.43,0.02,109,33458.23,168.22,33458.23,95,33794,33794,0.2,0.29,0.29,98.56,5.95,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,4329.58,16150.05,24278.57,29505.73,31330.32,32342.97,33033.81,33189.12,33199.46,33227,33377.28,33458.21,5539.54,18211.08,23586.59,25309.28,26769.18,26918.38,31151.48,31211.48,31259.48,31259.48,31259.48,31259.48,33055.23
669fc4399ebc1c2294ea30b0,2407/002712/RELEAF-ALQUOZ1/0027,23 Jul 2024,Completed,claim,RELEAF-ALQUOZ1,RELEAF GROUP,1046.48,0.07,976.74,0,69.74,37,0,0,125,0,851.74,1029.52,16.96,1046.48,0,114,1041.17,5.31,1041.17,39,1046.48,1046.48,0.21,0.82,0.82,3.32,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,37.25,286.05,778.84,919.25,992.97,1024.3,1036.39,1040.97,1041.02,1041.02,1041.02,1041.19,219.55,1026.48,1026.48,1026.48,1026.48,1046.48,1046.48,1046.48,1046.48,1046.48,1046.48,1046.48,1046.48
669fc4399ebc1c2294ea30b1,2407/002713/RELEAF-ALQUOZ2/0032,23 Jul 2024,Completed,claim,RELEAF-ALQUOZ2,RELEAF GROUP,31396.96,0.06,29359.53,0,2037.43,961,11365,0,0,0,17994.53,28967.5,2429.46,31396.96,0,114,31238.35,158.61,31238.35,43,31396.96,31396.96,0.21,0.7,0.7,97.02,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,1479.66,9613.72,22601.28,27482.05,29913.73,30833,31133.71,31233.47,31234.9,31234.9,31234.9,31238.34,11600.62,27433.75,29326.1,29646.4,30827.48,30857.88,31396.96,31396.96,31396.96,31396.96,31396.96,31396.96,31396.96
669fc4399ebc1c2294ea30b2,2407/002714/RELEAF-JABALALI/0031,23 Jul 2024,Completed,claim,RELEAF-JABALALI,RELEAF GROUP,25959.33,0.07,24170.8,0,1788.53,760,0,0,0,0,24170.8,24146.02,1813.31,25959.33,0,114,25827.06,132.27,25827.06,74,25959.33,25959.33,0.22,0.39,0.39,85.17,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,722.85,5577.37,18574.38,24652.77,25248.24,25797.12,25820.89,25825.68,25825.86,25825.86,25825.86,25827.09,1010.02,3576.34,18384.62,24854.15,25629,25868.33,25868.33,25868.33,25932.73,25932.73,25932.73,25932.73,25932.73
669fc4399ebc1c2294ea30b3,2407/002715/RELEAF-DIP/0032,23 Jul 2024,Completed,claim,RELEAF-DIP,RELEAF GROUP,19555.12,0.07,18281.09,0,1274.03,567,0,0,0,0,18281.09,17483.98,2071.14,19555.12,0,114,19456.28,98.84,19456.28,45,19555.12,19555.12,0.21,0.67,0.67,60.67,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,918.93,5823.57,13888.66,17414.93,18743.78,19276.75,19413.07,19454,19454.74,19454.74,19454.74,19456.27,7678.57,16295.61,18529.18,18771.56,18834.34,18962.4,19555.12,19555.12,19555.12,19555.12,19555.12,19555.12,19555.12
669fc5a09ebc1c2294ea39ca,2407/002716/NEO-DIP/0036,23 Jul 2024,Completed,claim,NEO-DIP,NEO GROUP,15195.38,0.06,14213.36,0,982.02,407,0,0,125,0,14088.36,15049.57,145.81,15195.38,0,120,15119.34,76.04,15119.34,51,15195.38,15151.21,0.19,0.58,0.56,46.76,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,483.85,4948.55,10134.16,11886.66,13726.4,14936.68,15076.46,15097.02,15097.02,15098.12,15109.04,15119.35,2056.41,12855.42,13836.83,14357.58,14772.35,14772.35,15111.37,15111.37,15111.37,15111.37,15111.37,15111.37,15151.21
669fc5a19ebc1c2294ea39cb,2407/002717/NEO-JABALALI/0037,23 Jul 2024,Completed,claim,NEO-JABALALI,NEO GROUP,24859.49,0.07,23169.49,0,1690,713,0,0,0,0,23169.49,24750.97,108.52,24859.49,0,131,24735.17,124.32,24735.17,75,24859.49,24859.49,0.19,0.38,0.38,80.48,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,248.59,5561.25,14747.92,17738.61,21635.27,24346.81,24643.84,24683.7,24683.7,24686.23,24711.41,24735.17,1600.98,2077,17950.92,23739.32,24630.82,24682.86,24682.86,24682.86,24756.35,24756.35,24756.35,24756.35,24756.35
669fc5a19ebc1c2294ea39cc,2407/002718/NEO-QUSAIS/0038,23 Jul 2024,Completed,claim,NEO-QUSAIS,NEO GROUP,32680.38,0.06,30564.25,0,2116.13,755,0,0,0,0,30564.25,32521.64,158.74,32680.38,0,129,32516.86,163.52,32516.86,50,32680.38,32546.32,0.18,0.6,0.58,100.77,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,954.58,9240.22,19521.51,22295.35,28048.69,31981.88,32375.98,32440.46,32440.46,32444.22,32481.59,32516.88,8627.31,25056.8,30303.48,31166.37,31983.11,31983.11,32333.82,32333.82,32375.36,32428.33,32428.33,32428.33,32546.32
669fc5a19ebc1c2294ea39cd,2407/002719/NEO-ALQUOZ/0033,23 Jul 2024,Completed,claim,NEO-ALQUOZ,NEO GROUP,2649.05,0.07,2474.82,0,174.23,40,0,0,0,0,2474.82,2561.81,87.24,2649.05,0,137,2635.8,13.25,2635.8,45,2649.05,2649.05,0.17,0.69,0.69,8.3,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,57.52,616.64,1436.75,1625.85,2190.34,2584.08,2621.8,2628.02,2628.02,2628.4,2632.21,2635.8,621.34,2493.1,2503.77,2503.77,2503.77,2612.9,2612.9,2612.9,2612.9,2612.9,2612.9,2612.9,2649.05
66a0ea6ef319cd8879bece05,2407/002720/VASAN/0032,24 Jul 2024,Completed,claim,VASAN,VASAN GROUP,46218.75,0.07,43214.53,0,3004.22,141,0,0,125,0,43089.53,44668.09,1550.66,46218.75,0,86,45987.66,231.09,45987.66,117,46218.75,46218.75,0.28,0.23,0.23,143.06,5.95,SPV3,SPV3,Completed,Sami Herbawi,Said A S,0,11056.31,32918.03,41687.89,44327.53,45311.59,45570.75,45933.17,45951.48,45987.67,45987.67,45987.67,45987.67,9729.4,24095,36860.8,37004.8,37194.8,37322.8,37322.8,37322.8,37322.8,37322.8,37322.8,37322.8,37322.8
66a14360f319cd8879bece94,2407/002721/ANAYA-BR/0031,24 Jul 2024,Completed,claim,ANAYA-BR,ANAYA GROUP,24114.97,0.06,22583.79,0,1531.18,590,12335,0,125,0,10123.79,18178.04,5936.93,24114.97,0,99,23987.69,127.28,23987.69,85,24114.97,24114.97,0.23,0.32,0.32,72.91,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,1664.76,14649.95,19999.86,22291.17,23167.19,23468.44,23726.68,23839.17,23843.29,23843.29,23843.49,23987.68,7734.4,15779.61,17518.83,18511.99,18511.99,20131.46,22843.28,22925.28,22925.28,22925.28,22925.28,23156.94,23156.94
66a14360f319cd8879bece95,2407/002722/FAJR-BR/0031,24 Jul 2024,Completed,claim,FAJR-BR,ANAYA GROUP,21223.88,0.06,19974.98,0,1248.9,412,0,0,0,0,19974.98,21188.78,35.1,21223.88,0,94,21112.27,111.61,21112.27,45,21223.88,21223.88,0.22,0.58,0.59,59.47,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,2268.31,14709.41,18515,19660.25,20180.6,20443.77,20833.18,21000.48,21004.77,21004.77,21005.14,21112.3,1645.79,18854.26,19322.84,20210.86,20210.86,21020.86,21020.86,21223.88,21223.88,21223.88,21223.88,21223.88,21223.88
66a14360f319cd8879bece96,2407/002723/FAJR/0031,24 Jul 2024,Completed,claim,FAJR,ANAYA GROUP,28169.17,0.06,26396.98,0,1772.19,522,0,0,0,0,26396.98,28146.95,22.22,28169.17,0,97,28027.25,141.92,28027.25,57,28169.17,28169.17,0.24,0.5,0.49,84.39,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,2081.48,18038.18,23758.32,26091.4,27054.64,27453.49,27822.29,27983.57,27989.22,27989.22,27989.52,28027.26,9781.48,22938.65,23609.71,24941.91,24941.91,25018.18,28059.19,28068.37,28068.37,28068.37,28068.37,28068.37,28068.37
66a14361f319cd8879bece97,2407/002724/ANAYA/0031,24 Jul 2024,Completed,claim,ANAYA,ANAYA GROUP,18643.45,0.06,17464.18,0,1179.27,373,0,0,0,0,17464.18,13181.99,5461.46,18643.45,0,97,18548.34,95.11,18548.34,87,18643.45,18643.45,0.24,0.31,0.3,56.16,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,1310.22,11758.86,15631.11,17291.88,17950.76,18199.26,18405.54,18495.97,18499.38,18499.38,18499.54,18548.35,9660.22,12095.76,12775.5,13238.13,13238.13,13388.13,18136.68,18275.88,18275.88,18392.65,18392.65,18438.25,18438.25
66a2361006233f907c6664e7,2407/002725/BREEZE/0005,25 Jul 2024,Executed,claim,BREEZE,BREEZE,7772.62,0.06,7294.5,0,478.12,104,0,0,125,0,7169.5,5981.6,1791.02,7772.62,0,146,7733.75,38.87,7733.75,102,7008.97,7008.97,0.15,-0.14,-0.14,22.77,5.95,SPV3,SPV3,Completed,Sami Herbawi,Ashly Jacob,0,882.07,2727.66,3433.52,4304.85,5983,6533.93,7214.28,7720.21,7720.21,7720.21,7720.21,7733.73,1233.26,2161.66,2266.82,3073.28,7008.97,7008.97,7008.97,7008.97,7008.97,7008.97,7008.97,7008.97,7008.97
66a2531006233f907c666551,2407/002726/DISC-DMCC/0044,25 Jul 2024,Completed,claim,DISC-DMCC,DISC GROUP,16497.5,0.05,15672.62,0,824.88,56,0,0,125,0,15547.62,16132.5,365,16497.5,0,70,16415.01,82.49,16415.01,27,16497.5,16497.5,0.25,0.89,0.66,39.28,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,7683.96,14491.21,16040.63,16367.08,16403.04,16413.04,16413.04,16413.04,16413.04,16413.04,16413.04,16415.01,11670,15717.5,15717.5,16497.5,16497.5,16497.5,16497.5,16497.5,16497.5,16497.5,16497.5,16497.5,16497.5
66a2531006233f907c666552,2407/002727/DISC-DHCC/0045,25 Jul 2024,Completed,claim,DISC-DHCC,DISC GROUP,32844.5,0.05,31202.28,0,1642.22,111,0,0,0,0,31202.28,31688.5,1156,32844.5,0,72,32680.28,164.22,32680.28,32,32844.5,32844.5,0.25,0.73,0.54,78.2,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,14424.37,27941.91,31579.83,32540.64,32641.73,32676.1,32676.1,32676.1,32676.1,32676.1,32676.1,32680.28,19074,30157.5,31644.5,31944.5,32244.5,32844.5,32844.5,32844.5,32844.5,32844.5,32844.5,32844.5,32844.5
66a2592d06233f907c6665fb,2407/002728/UNIQUE/0010,25 Jul 2024,Completed,claim,UNIQUE,UNIQUE,188850,0.05,180351.75,0,8498.25,70,2100,0,125,0,178126.75,187950,900,188850,0,68,187905.75,944.25,187905.75,39,188850,188850,0.23,0.48,0.49,404.68,5.95,SPV2,SPV2,Completed,Sami Herbawi,Said A S,0,92309.51,168479.56,187752.27,187752.27,187752.27,187752.27,187752.27,187752.27,187752.27,187752.27,187752.27,187905.74,0,187350,188250,188850,188850,188850,188850,188850,188850,188850,188850,188850,188850
66a3416206233f907c666656,2407/002730/INTERCARE/0022,26 Jul 2024,Completed,claim,INTERCARE,INTERCARE,35366.24,0.05,33597.93,0,1768.31,94,1715,0,125,0,31757.93,34456.16,910.08,35366.24,0,76,35189.41,176.83,35189.41,58,35366.24,35366.24,0.23,0.33,0.23,84.21,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,26394.17,27383.95,28863.63,30910.45,33010.93,34791.05,35166.62,35175.3,35180.82,35180.82,35180.82,35189.41,910.08,34911.2,34911.2,34911.2,34911.2,34911.2,34911.2,34911.2,35366.24,35366.24,35366.24,35366.24,35366.24
66a3423f06233f907c6666b6,2407/002731/UAR-ALWASL/0029,26 Jul 2024,Completed,claim,UAR-ALWASL,UP AND RUNNING GROUP,273959.35,0.04,261631.18,0,12328.17,533,20135,0,125,0,241371.18,258250.04,15709.31,273959.35,0,77,272589.54,1369.81,272589.54,34,273959.35,273959.35,0.2,0.57,0.57,587.06,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,66705.98,237882.1,269408.57,272530.41,272530.41,272530.41,272530.41,272530.41,272530.41,272530.41,272530.41,272589.54,108261.98,267618.25,267618.25,273420.7,273420.7,273420.7,273959.35,273959.35,273959.35,273959.35,273959.35,273959.35,273959.35
66a3423f06233f907c6666b7,2407/002732/UAR-EGC/0021,26 Jul 2024,Completed,claim,UAR-EGC,UP AND RUNNING GROUP,47361.7,0.05,45230.42,0,2131.28,95,0,0,0,0,45230.42,45853.47,1508.23,47361.7,0,76,47124.89,236.81,47124.89,29,47361.7,47361.7,0.2,0.72,0.72,101.49,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,12449.71,40420.13,46691.3,47117.22,47117.22,47117.22,47117.22,47117.22,47117.22,47117.22,47117.22,47124.87,29526.91,47361.7,47361.7,47361.7,47361.7,47361.7,47361.7,47361.7,47361.7,47361.7,47361.7,47361.7,47361.7
66a3423f06233f907c6666b8,2407/002733/UAR-DIFC/0025,26 Jul 2024,Completed,claim,UAR-DIFC,UP AND RUNNING GROUP,57803.44,0.04,55202.29,0,2601.15,115,0,0,0,0,55202.29,57803.39,0.05,57803.44,0,77,57514.42,289.02,57514.42,34,57803.44,57803.44,0.2,0.59,0.59,123.86,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,14426.7,49463.16,56910.19,57503.48,57503.48,57503.48,57503.48,57503.48,57503.48,57503.48,57503.48,57514.42,27067.3,56715.54,56715.54,57803.44,57803.44,57803.44,57803.44,57803.44,57803.44,57803.44,57803.44,57803.44,57803.44
66a36f5606233f907c6669a1,2407/002734/SMDC/0001,26 Jul 2024,Completed,claim,SMDC,SMDC,17668.36,0.06,16608.26,16608.26,1060.1,31,0,1500,125,0,14983.26,14285.9,3382.46,17668.36,0,102,17580.02,88.34,17580.02,131,17668.36,17668.36,0.21,0.18,0.19,50.48,77.38,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,0,9959.14,16025.58,16584.65,17568.41,17580.02,17580.02,17580.02,17580.02,17580.02,17580.02,17580.02,1109,7186.72,7186.72,7186.72,7186.72,17028.44,17028.44,17028.44,17028.44,17028.44,17028.44,17028.44,17028.44
66a383bf06233f907c6669c2,2407/002735/LASER/0019,26 Jul 2024,Completed,claim,LASER,LASER,138307.61,0.06,129506.83,0,8800.78,174,0,0,125,0,129381.83,135770.85,2536.76,138307.61,0,90,137616.08,691.53,137616.08,32,138307.61,138307.61,0.26,1.02,0.94,419.08,5.95,SPV3,SPV3,Completed,Sami Herbawi,Said A S,0,32166.35,92967.54,118761.07,133535.16,134875.69,137195.47,137195.47,137357.89,137391.29,137391.29,137391.29,137616.07,55057.11,128211.96,134703.36,138213.36,138213.36,138213.36,138213.36,138213.36,138213.36,138307.61,138307.61,138307.61,138307.61
66a3997506233f907c666a72,2407/002736/JOSEPH-QUSAIS/0009,26 Jul 2024,Completed,claim,JOSEPH-QUSAIS,JOSEPH-QUSAIS,99404.08,0.06,93837.45,0,5566.63,1338,0,0,125,0,93712.45,89711.4,9692.68,99404.08,0,101,98891.43,512.65,98891.43,387,99404.08,99404.08,0.19,0.05,0.05,265.08,5.95,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,6996.33,50396.5,86661.26,93564.56,96288.02,96731.43,96900.16,97121.7,97540.19,97716.67,97927.28,98891.41,0,0,0,0,0,0,0,0,0,0,18342.93,18342.93,18342.93
66a3997606233f907c666a73,2407/002737/JOSEPH/0011,26 Jul 2024,Completed,claim,JOSEPH,JOSEPH,214130.58,0.06,202139.27,0,11991.31,2861,0,0,0,0,202139.27,181034.91,33095.67,214130.58,0,101,213026.26,1104.32,213026.26,442,214130.58,214130.58,0.19,0.05,0.05,571.01,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,15071.09,108561.27,186680.74,201551.45,207418.17,208373.33,208736.77,209214.01,210115.51,210495.68,210949.36,213026.25,0,0,0,0,0,0,0,0,0,0,0,0,0
66a3997806233f907c666a74,2407/002738/ALNOOR/0011,26 Jul 2024,Completed,claim,ALNOOR,ALNOOR,147530.35,0.06,139268.65,0,8261.7,1764,0,0,0,0,139268.65,130768.9,16761.45,147530.35,0,101,146769.5,760.85,146769.5,414,147530.35,147530.35,0.19,0.05,0.04,393.41,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,10383.59,74795.86,128618.14,138863.67,142905.69,143563.77,143814.17,144142.97,144764.08,145026.01,145338.58,146769.5,0,0,0,0,0,0,0,0,0,0,0,0,0
66a3997906233f907c666a75,2407/002739/ALNOOR-SATWA/0009,26 Jul 2024,Completed,claim,ALNOOR-SATWA,ALNOOR-SATWA,161704.45,0.06,152649,0,9055.45,2161,0,0,0,0,152649,142280.07,19424.38,161704.45,0,101,160870.5,833.95,160870.5,306,161704.45,161704.45,0.19,0.07,0.06,431.21,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,11381.2,81981.94,140975.22,152205.1,156635.47,157356.77,157631.23,157991.63,158672.41,158959.5,159302.1,160870.51,0,0,0,0,0,0,0,0,0,0,159441.36,159441.36,159441.36
66a3997a06233f907c666a76,2407/002740/AMBER/0011,26 Jul 2024,Completed,claim,AMBER,AMBER,325587.34,0.06,307354.45,0,18232.89,4777,0,0,0,0,307354.45,280183.55,45403.79,325587.34,0,101,323908.21,1679.13,323908.21,-55,325587.34,325587.34,0.19,0.43,0.59,868.23,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,22915.71,165068.3,283849.61,306460.67,315381.07,316833.4,317386.03,318111.68,319482.42,320060.48,320750.31,323908.23,320505.96,325587.34,325587.34,325587.34,325587.34,325587.34,325587.34,325587.34,325587.34,325587.34,325587.34,325587.34,325587.34
